request_id,run_id,task_id,session_id,sequence_id,session_type,session_id_source,turn_number,turn_number_source,model,stream,path,prefix_hash,full_hash,sequence_root,num_messages,prompt_chars,plas_key,plas_service_cum,plas_priority,ts_request_in,ts_first_byte,ts_last_byte,status_code,prompt_tokens,completion_tokens,cached_tokens,usage_source,stream_chunks,error,response_id,tool_called,e2e_s,ttft_s,itl_s,streamed,gap_s,context_growth_tokens,is_resumption,prefix_seen_before,exact_resend,branch_factor,is_condensation,context_shrink_tokens,fanout,sequence_role,shared_prefix_msgs,shared_prefix_chars,shared_prefix_frac,ts,kv_cache_utilization,queue_depth,running_requests,eviction_events,eviction_events_window,prompt_tokens_total,prompt_tokens_total_delta,generation_tokens_total,generation_tokens_total_delta,prefix_cache_hit_rate,prefix_cache_hit_rate_reported,cached_tokens_total,cached_tokens_total_delta,prefill_recompute_tokens_mean,ttft_server_s_mean,queue_time_s_mean,prefill_time_s_mean,decode_time_s_mean,external_prefix_cache_hit_rate,offload_load_bytes,offload_load_bytes_delta,offload_store_bytes,offload_store_bytes_delta,offload_alloc_failures,offload_alloc_failures_delta,offload_load_time_s,offload_load_time_s_delta,offload_load_ms_per_byte,offload_store_time_s,offload_store_time_s_delta,offload_store_ms_per_byte,engine,hint_hints_received,hint_hints_unknown_req,hint_hints_no_blocks,hint_blocks_willneed,hint_blocks_dontneed,hint_blocks_pageout,hint_blocks_expired,hint_blocks_noop,hint_blocks_resumed,hint_blocks_dead_resurrected,hint_blocks_stolen_dead,hint_blocks_stolen_later,hint_blocks_stolen_soon,hint_apply_seconds,hint_reap_seconds,hint_record_seconds,hint_record_calls,hint_hint_queue_reached,hint_head_resident_probes,hint_head_absent,hint_head_refcnt_zero,hint_dead_included_root,hint_head_protected,hint_resurrect_head,hint_resurrect_tail,hint_shared_run_samples,hint_shared_run_sum,hint_shared_run_min,hint_shared_run_mean,hint_distinct_roots,hint_hash_chain_entries,hint_blocks_from_normal,hint_alloc_normal_after_dead,hint_hinted_inside_shared_run,hint_hint_lag_steps_sum,hint_hint_lag_max,hint_hint_lag_samples,hint_hint_lag_steps_mean,hint_prologue_probe_samples,hint_prologue_run_sum,hint_prologue_resident_sum,hint_prologue_referenced_sum,hint_prologue_first_hole_sum,hint_prologue_run_mean,hint_prologue_resident_mean,hint_prologue_referenced_mean,hint_prologue_first_hole_mean,hint_remote_kv_waiters_sum,hint_inflight_reserved_sum,hint_census_samples,hint_first_miss_probes,hint_first_miss_was_hinted,hint_first_miss_same_seq,hint_first_miss_other_seq,hint_first_miss_unknown_seq,hint_first_miss_hint_age_sum,hint_first_miss_hint_age_mean,hint_record_ms_mean,proxy_hint_tracked_sequences,proxy_hint_done_hints_sent,proxy_hint_done_no_known_requests,proxy_hint_hint_post_ok,proxy_hint_hint_post_failed,proxy_hint_hint_post_errors,proxy_hint_hint_post_404,proxy_hint_gap_hints_sent,proxy_hint_gap_hint_skipped_cold,proxy_hint_gap_discarded_stale,proxy_hint_tools_learned
1779d1e7-ac1d-49ef-bc93-8830bfa93638,2gaphint_c64,pytest-dev__pytest-5227,pytest-dev__pytest-5227,77d912a5b9c1e05e58c67336bc2c3c687b5ff897ae2783f4f5d56aced7e90f6a,agentic,header,24,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,c2c10c07966e1f19481e107d117238deb8a67c49932c79656fe8f35d4916dda1,020a6004720524b675fd7b7681712da71575aa5e9b3ff7b29df2cf9e564dd4c1,77d912a5b9c1e05e58c67336bc2c3c687b5ff897ae2783f4f5d56aced7e90f6a,4,20034,pytest-dev__pytest-5227,11037,,1785849499.3611412,1785849523.1041243,1785849523.1041243,200,8260,354,7568,response,,,chatcmpl-ad1722110df2d928,file_editor,23.742983102798462,,,False,1.0931570529937744,801.0,True,False,False,1,False,,1,root,2,16521,0.8246480982330039,1785849497.238,0.5748621410914623,0,64,868,0.0,9664953,7864.0,634148,5114.0,0.9359104781281791,,6500720,7360.0,2648.0,0.28823113441467285,1.2019741395488381,3.5001239115374574,52.77549387700856,0.0,150476947456,0.0,458049454080,67108864.0,,,3.3686383385062224,0.0,,11.363985260821863,0.0022736001014695972,3.3879281602346856e-08,vllm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,86,12,368,,,,282,13,,"{""file_editor"": {""ewma_gap_ms"": 103.4, ""n"": 1167}, ""task_tracker"": {""ewma_gap_ms"": 147.4, ""n"": 2}, ""terminal"": {""ewma_gap_ms"": 775.9, ""n"": 630}, ""think"": {""ewma_gap_ms"": 203.6, ""n"": 341}}"
a75f50d9-c66f-4136-bd9b-d54adb7a7e2a,2gaphint_c64,mwaskom__seaborn-2848,mwaskom__seaborn-2848,30c502a4a9d1df42fd38fe33987281dc240e1b5a4b40ff50bc54d55b39ebe902,agentic,header,30,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,c2e43def2e809a47f57d69609149aad5ee64ebcec76743d41bfc6716e09f958b,e6747a532bf7de1b146eddf2d71f2c173436f2a02430c605a35a77edf169fe78,30c502a4a9d1df42fd38fe33987281dc240e1b5a4b40ff50bc54d55b39ebe902,4,19467,mwaskom__seaborn-2848,18232,,1785849500.2269464,1785849550.2368739,1785849550.2368739,200,8057,660,8032,response,,,chatcmpl-b3916c70c409a1b5,file_editor,50.00992751121521,,,False,0.2300121784210205,642.0,True,False,False,1,False,,1,root,2,16385,0.8416807931371039,1785849497.238,0.5748621410914623,0,64,868,0.0,9664953,7864.0,634148,5114.0,0.9359104781281791,,6500720,7360.0,2648.0,0.28823113441467285,1.2019741395488381,3.5001239115374574,52.77549387700856,0.0,150476947456,0.0,458049454080,67108864.0,,,3.3686383385062224,0.0,,11.363985260821863,0.0022736001014695972,3.3879281602346856e-08,vllm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,86,12,368,,,,282,13,,"{""file_editor"": {""ewma_gap_ms"": 103.4, ""n"": 1167}, ""task_tracker"": {""ewma_gap_ms"": 147.4, ""n"": 2}, ""terminal"": {""ewma_gap_ms"": 775.9, ""n"": 630}, ""think"": {""ewma_gap_ms"": 203.6, ""n"": 341}}"
6c5d8ab7-ea6f-40fb-a866-16bfd90bf7a3,2gaphint_c64,pallets__flask-4992,pallets__flask-4992,fc9d42d43e645e4ef9881b8809e89dc1a34aeb684050aebbaabbb3ff78fc9ee0,agentic,header,53,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,88d43b4123d051992a59d408cd0e17a7d48edb2a12dbe25fdb0e94beb93815ad,b169e2bb77b7a615aaa2e48a9c0b668b4fd1a80a4281bd2a62c2ecd9daafd7c3,fc9d42d43e645e4ef9881b8809e89dc1a34aeb684050aebbaabbb3ff78fc9ee0,4,19705,pallets__flask-4992,24928,,1785849500.4310918,1785849527.6376579,1785849527.6376579,200,8081,391,8048,response,,,chatcmpl-96efad3ff9b56d8d,terminal,27.206566095352173,,,False,0.3093898296356201,636.0,True,False,False,1,False,,1,root,2,16595,0.8421720375539203,1785849497.238,0.5748621410914623,0,64,868,0.0,9664953,7864.0,634148,5114.0,0.9359104781281791,,6500720,7360.0,2648.0,0.28823113441467285,1.2019741395488381,3.5001239115374574,52.77549387700856,0.0,150476947456,0.0,458049454080,67108864.0,,,3.3686383385062224,0.0,,11.363985260821863,0.0022736001014695972,3.3879281602346856e-08,vllm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,86,12,368,,,,282,13,,"{""file_editor"": {""ewma_gap_ms"": 103.4, ""n"": 1167}, ""task_tracker"": {""ewma_gap_ms"": 147.4, ""n"": 2}, ""terminal"": {""ewma_gap_ms"": 775.9, ""n"": 630}, ""think"": {""ewma_gap_ms"": 203.6, ""n"": 341}}"
15476b2a-920a-4c5b-a431-5185a9285af8,2gaphint_c64,pallets__flask-4045,pallets__flask-4045,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,agentic,header,57,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,67b548a425497dbfdd46899554eb4dca89e732b1296cc5be9c2a94d4863a3298,7ad485a0094b08dab268290ed066d45599155a885b436a18dbb7744d355d2aa5,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,4,18926,pallets__flask-4045,24357,,1785849500.7820048,1785849529.6554594,1785849529.6554594,200,7930,410,7824,response,,,chatcmpl-8acfca41d972c12c,file_editor,28.873454570770264,,,False,1.096911907196045,712.0,True,False,False,1,False,,1,root,2,15630,0.8258480397336997,1785849497.238,0.5748621410914623,0,64,868,0.0,9664953,7864.0,634148,5114.0,0.9359104781281791,,6500720,7360.0,2648.0,0.28823113441467285,1.2019741395488381,3.5001239115374574,52.77549387700856,0.0,150476947456,0.0,458049454080,67108864.0,,,3.3686383385062224,0.0,,11.363985260821863,0.0022736001014695972,3.3879281602346856e-08,vllm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,86,12,368,,,,282,13,,"{""file_editor"": {""ewma_gap_ms"": 103.4, ""n"": 1167}, ""task_tracker"": {""ewma_gap_ms"": 147.4, ""n"": 2}, ""terminal"": {""ewma_gap_ms"": 775.9, ""n"": 630}, ""think"": {""ewma_gap_ms"": 203.6, ""n"": 341}}"
580875c3-30ee-40ae-bbd2-e77eb8bded29,2gaphint_c64,pydata__xarray-4248,pydata__xarray-4248,6fed2d7f2da2141903c6d7fc12f3a82754e11fc936fb1f166ce1e1d81528c889,agentic,header,72,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,a9c1b05182d7bc0c3d0ca2bc46a02189a111a8b3c19bd3a7c401a84fb167a573,57256df586e283954bf814d243d3c0be524e802a73a3ef80b0fda47f061cc728,6fed2d7f2da2141903c6d7fc12f3a82754e11fc936fb1f166ce1e1d81528c889,4,19717,pydata__xarray-4248,31320,,1785849501.270813,1785849535.8956187,1785849535.8956187,200,8098,470,8064,response,,,chatcmpl-920ef4c3342d7643,terminal,34.62480568885803,,,False,0.2416989803314209,666.0,True,False,False,1,False,,1,root,2,16323,0.8278642795557133,1785849497.238,0.5748621410914623,0,64,868,0.0,9664953,7864.0,634148,5114.0,0.9359104781281791,,6500720,7360.0,2648.0,0.28823113441467285,1.2019741395488381,3.5001239115374574,52.77549387700856,0.0,150476947456,0.0,458049454080,67108864.0,,,3.3686383385062224,0.0,,11.363985260821863,0.0022736001014695972,3.3879281602346856e-08,vllm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,86,12,368,,,,282,13,,"{""file_editor"": {""ewma_gap_ms"": 103.4, ""n"": 1167}, ""task_tracker"": {""ewma_gap_ms"": 147.4, ""n"": 2}, ""terminal"": {""ewma_gap_ms"": 775.9, ""n"": 630}, ""think"": {""ewma_gap_ms"": 203.6, ""n"": 341}}"
5bbaa0eb-f97a-47d7-b56d-e658eb011977,2gaphint_c64,matplotlib__matplotlib-22711,matplotlib__matplotlib-22711,cefd82e30b3f6e19cd27d27f5ec33efe7888ab807e446de406a290deb2683ccd,agentic,header,53,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,30fb2e777ac9edd639f23a65a96ee64b64a48c6d3474a548decbe0b46d53aa60,de96d57664881c36d5f91b3e67afd4cb9f3fc4651bf7dd47f1ecc18fa787ccf2,cefd82e30b3f6e19cd27d27f5ec33efe7888ab807e446de406a290deb2683ccd,4,22660,matplotlib__matplotlib-22711,28064,,1785849503.1241832,1785849517.0105278,1785849517.0105278,200,8912,202,8864,response,,,chatcmpl-85957e1cda76985b,terminal,13.88634467124939,,,False,0.0841512680053711,722.0,True,False,False,1,False,,1,root,2,19232,0.848720211827008,1785849502.238,0.5795018064270774,0,63,868,0.0,9705538,40585.0,639082,4934.0,0.9780953554268819,,6540416,39696.0,3517.1666666666665,0.20953960418701173,8.765975606782982,2.598715741187334,52.8177061509341,0.0,150476947456,0.0,458496147456,446693376.0,,,3.3686383385062224,0.0,,11.3782211967483,0.014235935926436127,3.186959263626091e-08,vllm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,86,12,368,,,,282,13,,"{""file_editor"": {""ewma_gap_ms"": 103.4, ""n"": 1167}, ""task_tracker"": {""ewma_gap_ms"": 147.4, ""n"": 2}, ""terminal"": {""ewma_gap_ms"": 775.9, ""n"": 630}, ""think"": {""ewma_gap_ms"": 203.6, ""n"": 341}}"
531b9ced-b87a-4a15-81e9-8b887852a615,2gaphint_c64,pydata__xarray-5131,pydata__xarray-5131,99922bbc21fe17b216d1c877b1290065e253862f67d7645995e64cce18baf933,agentic,header,34,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,01c1ccd7bc8b39faee5759559d007ef6305db813adae91b8489ad259ca213e59,298c22a4a6aaf2299972aa3b8d6e89aad42a60dd1e9a967673bf43ea5e181c4f,99922bbc21fe17b216d1c877b1290065e253862f67d7645995e64cce18baf933,4,21490,pydata__xarray-5131,21146,,1785849503.2958078,1785849525.0795162,1785849525.0795162,200,8507,323,8336,response,,,chatcmpl-96c174bc9a453adf,file_editor,21.783708333969116,,,False,0.9454195499420166,820.0,True,False,False,1,False,,1,root,2,17791,0.827873429502094,1785849502.238,0.5795018064270774,0,63,868,0.0,9705538,40585.0,639082,4934.0,0.9780953554268819,,6540416,39696.0,3517.1666666666665,0.20953960418701173,8.765975606782982,2.598715741187334,52.8177061509341,0.0,150476947456,0.0,458496147456,446693376.0,,,3.3686383385062224,0.0,,11.3782211967483,0.014235935926436127,3.186959263626091e-08,vllm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,86,12,368,,,,282,13,,"{""file_editor"": {""ewma_gap_ms"": 103.4, ""n"": 1167}, ""task_tracker"": {""ewma_gap_ms"": 147.4, ""n"": 2}, ""terminal"": {""ewma_gap_ms"": 775.9, ""n"": 630}, ""think"": {""ewma_gap_ms"": 203.6, ""n"": 341}}"
ba83a796-358a-4c30-a9e7-5057c3c97307,2gaphint_c64,scikit-learn__scikit-learn-12471,scikit-learn__scikit-learn-12471,8afdb5ba7039ac57757226478fb87a71ec3f5a7b563a4369cdd8bf93917f78c1,agentic,header,24,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,e675708fc476574087ea8c4c28c3f6ba4246e97167ab8ef8133610170f7a794a,7c9d765b01dcb947a4cbcc8a722d94c2ff36e3b914f0514ee8b9e53029db438b,8afdb5ba7039ac57757226478fb87a71ec3f5a7b563a4369cdd8bf93917f78c1,4,21388,scikit-learn__scikit-learn-12471,21859,,1785849504.2184432,1785849568.5332677,1785849568.5332677,200,8500,774,8480,response,,,chatcmpl-b4efd93c44f1665f,file_editor,64.31482458114624,,,False,0.07990169525146484,708.0,True,False,False,1,False,,1,root,2,17669,0.8261174490368431,1785849502.238,0.5795018064270774,0,63,868,0.0,9705538,40585.0,639082,4934.0,0.9780953554268819,,6540416,39696.0,3517.1666666666665,0.20953960418701173,8.765975606782982,2.598715741187334,52.8177061509341,0.0,150476947456,0.0,458496147456,446693376.0,,,3.3686383385062224,0.0,,11.3782211967483,0.014235935926436127,3.186959263626091e-08,vllm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,86,12,368,,,,282,13,,"{""file_editor"": {""ewma_gap_ms"": 103.4, ""n"": 1167}, ""task_tracker"": {""ewma_gap_ms"": 147.4, ""n"": 2}, ""terminal"": {""ewma_gap_ms"": 775.9, ""n"": 630}, ""think"": {""ewma_gap_ms"": 203.6, ""n"": 341}}"
cd774af5-649d-4bcc-bf3c-93faa49b2c18,2gaphint_c64,matplotlib__matplotlib-18869,matplotlib__matplotlib-18869,acab764a1ed6eaf6e72a7e619357fc03baa3bbc7f9849283b7ba04ef3d3fcb4c,agentic,header,37,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,0c603b70411368d18a11c207d7e9a15118473de37b3ba578363a23a1113969db,a3fcaa41da2371da804328a137144871b41cd8dddb32edab171278d61288f0d5,acab764a1ed6eaf6e72a7e619357fc03baa3bbc7f9849283b7ba04ef3d3fcb4c,4,20728,matplotlib__matplotlib-18869,28709,,1785849504.8095014,1785849530.1195273,1785849530.1195273,200,8306,354,8192,response,,,chatcmpl-a078148d7563b5d2,terminal,25.310025930404663,,,False,0.2274169921875,784.0,True,False,False,1,False,,1,root,2,17189,0.8292647626399073,1785849502.238,0.5795018064270774,0,63,868,0.0,9705538,40585.0,639082,4934.0,0.9780953554268819,,6540416,39696.0,3517.1666666666665,0.20953960418701173,8.765975606782982,2.598715741187334,52.8177061509341,0.0,150476947456,0.0,458496147456,446693376.0,,,3.3686383385062224,0.0,,11.3782211967483,0.014235935926436127,3.186959263626091e-08,vllm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,86,12,368,,,,282,13,,"{""file_editor"": {""ewma_gap_ms"": 103.4, ""n"": 1167}, ""task_tracker"": {""ewma_gap_ms"": 147.4, ""n"": 2}, ""terminal"": {""ewma_gap_ms"": 775.9, ""n"": 630}, ""think"": {""ewma_gap_ms"": 203.6, ""n"": 341}}"
b167b878-013a-488b-b199-0ef331a6fbd0,2gaphint_c64,django__django-11001,django__django-11001,343fefcb87ccf042fc8ba135509f34b85ffb10e719a71f7f85e4f574b4ad4195,agentic,header,51,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1e0b0e29b188abb8e4f36ec574a54911cdf10f5b2fe5c23599e823e761d0823d,ba3b53ad3e647781652bd0b7cf590bb4312ff1715472d114615dc764799ba800,343fefcb87ccf042fc8ba135509f34b85ffb10e719a71f7f85e4f574b4ad4195,4,21585,django__django-11001,34314,,1785849504.8488076,1785849557.9878774,1785849557.9878774,200,8394,668,8368,response,,,chatcmpl-b898195d10962202,file_editor,53.13906979560852,,,False,0.07779812812805176,719.0,True,False,False,1,False,,1,root,2,17713,0.8206161686356266,1785849502.238,0.5795018064270774,0,63,868,0.0,9705538,40585.0,639082,4934.0,0.9780953554268819,,6540416,39696.0,3517.1666666666665,0.20953960418701173,8.765975606782982,2.598715741187334,52.8177061509341,0.0,150476947456,0.0,458496147456,446693376.0,,,3.3686383385062224,0.0,,11.3782211967483,0.014235935926436127,3.186959263626091e-08,vllm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,86,12,368,,,,282,13,,"{""file_editor"": {""ewma_gap_ms"": 103.4, ""n"": 1167}, ""task_tracker"": {""ewma_gap_ms"": 147.4, ""n"": 2}, ""terminal"": {""ewma_gap_ms"": 775.9, ""n"": 630}, ""think"": {""ewma_gap_ms"": 203.6, ""n"": 341}}"
19a6980c-97e9-41b7-82b3-f0f8d84bcefa,2gaphint_c64,matplotlib__matplotlib-23314,matplotlib__matplotlib-23314,6cccf0ffd2712f3f2af343e7a4057daef5518e6b5ee41854fd9aca4fd46f673f,agentic,header,36,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,f6cc30e27db12d438cdd8d64cef26c53da7986ca128a8a31475a1eb6bed698e2,4a9120194fe6f767128459639de751b296962877b0cd98832808a3d9d674ad9d,6cccf0ffd2712f3f2af343e7a4057daef5518e6b5ee41854fd9aca4fd46f673f,4,19891,matplotlib__matplotlib-23314,23319,,1785849505.871029,1785849543.7366445,1785849543.7366445,200,8135,495,8112,response,,,chatcmpl-9b0d08a9000a6e0e,file_editor,37.86561560630798,,,False,0.3269326686859131,734.0,True,False,False,1,False,,1,root,2,16453,0.8271580111608265,1785849502.238,0.5795018064270774,0,63,868,0.0,9705538,40585.0,639082,4934.0,0.9780953554268819,,6540416,39696.0,3517.1666666666665,0.20953960418701173,8.765975606782982,2.598715741187334,52.8177061509341,0.0,150476947456,0.0,458496147456,446693376.0,,,3.3686383385062224,0.0,,11.3782211967483,0.014235935926436127,3.186959263626091e-08,vllm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,86,12,368,,,,282,13,,"{""file_editor"": {""ewma_gap_ms"": 103.4, ""n"": 1167}, ""task_tracker"": {""ewma_gap_ms"": 147.4, ""n"": 2}, ""terminal"": {""ewma_gap_ms"": 775.9, ""n"": 630}, ""think"": {""ewma_gap_ms"": 203.6, ""n"": 341}}"
f2185c39-8075-4ffe-af89-5a110a3432fa,2gaphint_c64,sphinx-doc__sphinx-7975,sphinx-doc__sphinx-7975,3f0f1cfc934182e9565e2908cb1168ae0786bcdd9a34b6678697ba3fa0ecdfa4,agentic,header,24,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,3f0f1cfc934182e9565e2908cb1168ae0786bcdd9a34b6678697ba3fa0ecdfa4,3f0f1cfc934182e9565e2908cb1168ae0786bcdd9a34b6678697ba3fa0ecdfa4,2,15888,sphinx-doc__sphinx-7975,18843,,1785849505.9041429,1785849601.198641,1785849601.198641,200,7282,1039,4704,response,,,chatcmpl-8c546be36afd45f1,think,95.29449820518494,,,False,,,False,True,False,1,False,,1,root,2,15888,1.0,1785849502.238,0.5795018064270774,0,63,868,0.0,9705538,40585.0,639082,4934.0,0.9780953554268819,,6540416,39696.0,3517.1666666666665,0.20953960418701173,8.765975606782982,2.598715741187334,52.8177061509341,0.0,150476947456,0.0,458496147456,446693376.0,,,3.3686383385062224,0.0,,11.3782211967483,0.014235935926436127,3.186959263626091e-08,vllm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,86,12,368,,,,282,13,,"{""file_editor"": {""ewma_gap_ms"": 103.4, ""n"": 1167}, ""task_tracker"": {""ewma_gap_ms"": 147.4, ""n"": 2}, ""terminal"": {""ewma_gap_ms"": 775.9, ""n"": 630}, ""think"": {""ewma_gap_ms"": 203.6, ""n"": 341}}"
ad9dde43-885e-4ff2-abf9-8a41fefa8d6e,2gaphint_c64,pylint-dev__pylint-7993,pylint-dev__pylint-7993,48a46660796c79883ab1ca1a8443ce5f370bcf24ea8dd7e3f6e8d237016bb61b,agentic,header,19,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,27cc34a61de2614d3b1ab692be3273d722d86367a24ec4bd686fc7a81c6006cb,1994929a257776e2efeecd79f3586dcb7bd9e0fe39a7eb3a6863d71741973aa1,48a46660796c79883ab1ca1a8443ce5f370bcf24ea8dd7e3f6e8d237016bb61b,4,21248,pylint-dev__pylint-7993,21734,,1785849507.997237,1785849588.30823,1785849588.30823,200,8534,885,8512,response,,,chatcmpl-b51e87838fb2292e,terminal,80.3109929561615,,,False,0.07753777503967285,746.0,True,False,False,1,False,,1,root,2,17605,0.8285485692771084,1785849507.238,0.5977562274196615,0,64,868,0.0,9764390,58852.0,643982,4900.0,0.9544258626425137,,6598832,58416.0,2991.0,0.18528073174612864,8.620406848777618,2.780568764544991,57.506694837739424,0.0,150476947456,0.0,459077058560,580911104.0,,,3.3686383385062224,0.0,,11.398071564532804,0.019850367784504996,3.417109373158926e-08,vllm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,86,12,368,,,,282,13,,"{""file_editor"": {""ewma_gap_ms"": 103.4, ""n"": 1167}, ""task_tracker"": {""ewma_gap_ms"": 147.4, ""n"": 2}, ""terminal"": {""ewma_gap_ms"": 775.9, ""n"": 630}, ""think"": {""ewma_gap_ms"": 203.6, ""n"": 341}}"
0983a5aa-aa24-443a-8956-1407a897aab2,2gaphint_c64,astropy__astropy-14995,astropy__astropy-14995,b0467d3192bf7bc69370318e05919da10a8b2c800ed75c9d23fa26cd45819d1d,agentic,header,59,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,07de1f8bfc4334d4b929166e1bf0de1363b8ed514a7f775b95f9bee5b5a27a77,9f34e3e21b44f8cf261d0ff38b3d1314d8d7d657980e30833f369fb5dfa6cb98,b0467d3192bf7bc69370318e05919da10a8b2c800ed75c9d23fa26cd45819d1d,4,21673,astropy__astropy-14995,33627,,1785849508.955261,1785849547.1149094,1785849547.1149094,200,8687,484,8656,response,,,chatcmpl-b053ec7149a8315f,terminal,38.159648418426514,,,False,0.08186888694763184,767.0,True,False,False,1,False,,1,root,2,17981,0.8296497946754026,1785849507.238,0.5977562274196615,0,64,868,0.0,9764390,58852.0,643982,4900.0,0.9544258626425137,,6598832,58416.0,2991.0,0.18528073174612864,8.620406848777618,2.780568764544991,57.506694837739424,0.0,150476947456,0.0,459077058560,580911104.0,,,3.3686383385062224,0.0,,11.398071564532804,0.019850367784504996,3.417109373158926e-08,vllm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,86,12,368,,,,282,13,,"{""file_editor"": {""ewma_gap_ms"": 103.4, ""n"": 1167}, ""task_tracker"": {""ewma_gap_ms"": 147.4, ""n"": 2}, ""terminal"": {""ewma_gap_ms"": 775.9, ""n"": 630}, ""think"": {""ewma_gap_ms"": 203.6, ""n"": 341}}"
44fe9fc1-481f-40a1-a742-32844ccf5dc9,2gaphint_c64,pylint-dev__pylint-7228,pylint-dev__pylint-7228,f4bf4733d0b71086b87fb8f641c47496b4afa09c1c23cf83f66c694928d5fae4,agentic,header,24,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,277bd5c27a9aadab88157431b975630aebc56e419a68d7ab64091d494b1831e1,468782ee28c24d53899ee44ffc6acb5e36313b864809ba4966efdb66e1ef47f5,f4bf4733d0b71086b87fb8f641c47496b4afa09c1c23cf83f66c694928d5fae4,4,23277,pylint-dev__pylint-7228,18873,,1785849511.3035324,1785849572.7814295,1785849572.7814295,200,9362,692,9328,response,,,chatcmpl-b5ddb87107659ddb,terminal,61.47789716720581,,,False,0.08276891708374023,806.0,True,False,False,1,False,,1,root,2,19708,0.8466726811874382,1785849507.238,0.5977562274196615,0,64,868,0.0,9764390,58852.0,643982,4900.0,0.9544258626425137,,6598832,58416.0,2991.0,0.18528073174612864,8.620406848777618,2.780568764544991,57.506694837739424,0.0,150476947456,0.0,459077058560,580911104.0,,,3.3686383385062224,0.0,,11.398071564532804,0.019850367784504996,3.417109373158926e-08,vllm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,86,12,368,,,,282,13,,"{""file_editor"": {""ewma_gap_ms"": 103.4, ""n"": 1167}, ""task_tracker"": {""ewma_gap_ms"": 147.4, ""n"": 2}, ""terminal"": {""ewma_gap_ms"": 775.9, ""n"": 630}, ""think"": {""ewma_gap_ms"": 203.6, ""n"": 341}}"
