request_id,run_id,task_id,session_id,sequence_id,session_type,session_id_source,turn_number,turn_number_source,model,stream,path,prefix_hash,full_hash,sequence_root,num_messages,prompt_chars,ts_request_in,ts_first_byte,ts_last_byte,status_code,prompt_tokens,completion_tokens,cached_tokens,usage_source,stream_chunks,error,response_id,tool_called,e2e_s,ttft_s,itl_s,streamed,gap_s,context_growth_tokens,is_resumption,prefix_seen_before,exact_resend,branch_factor,is_condensation,context_shrink_tokens,fanout,sequence_role,shared_prefix_msgs,shared_prefix_chars,shared_prefix_frac,ts,kv_cache_utilization,queue_depth,running_requests,eviction_events,eviction_events_window,prompt_tokens_total,prompt_tokens_total_delta,generation_tokens_total,generation_tokens_total_delta,prefix_cache_hit_rate,prefix_cache_hit_rate_reported,cached_tokens_total,cached_tokens_total_delta,prefill_recompute_tokens_mean,ttft_server_s_mean,queue_time_s_mean,prefill_time_s_mean,decode_time_s_mean,external_prefix_cache_hit_rate,offload_load_bytes,offload_load_bytes_delta,offload_store_bytes,offload_store_bytes_delta,offload_alloc_failures,offload_alloc_failures_delta,offload_load_time_s,offload_load_time_s_delta,offload_load_ms_per_byte,offload_store_time_s,offload_store_time_s_delta,offload_store_ms_per_byte,engine,hint_hints_received,hint_hints_unknown_req,hint_hints_no_blocks,hint_blocks_willneed,hint_blocks_dontneed,hint_blocks_pageout,hint_blocks_expired,hint_blocks_noop,hint_blocks_resumed,hint_blocks_dead_resurrected,hint_blocks_stolen_dead,hint_blocks_stolen_later,hint_blocks_stolen_soon,hint_apply_seconds,hint_reap_seconds,hint_record_seconds,hint_record_calls,hint_hint_queue_reached,hint_head_resident_probes,hint_head_absent,hint_head_refcnt_zero,hint_dead_included_root,hint_head_protected,hint_resurrect_head,hint_resurrect_tail,hint_shared_run_samples,hint_shared_run_sum,hint_shared_run_min,hint_shared_run_mean,hint_distinct_roots,hint_hash_chain_entries,hint_blocks_from_normal,hint_alloc_normal_after_dead,hint_hinted_inside_shared_run,hint_hint_lag_steps_sum,hint_hint_lag_max,hint_hint_lag_samples,hint_hint_lag_steps_mean,hint_prologue_probe_samples,hint_prologue_run_sum,hint_prologue_resident_sum,hint_prologue_referenced_sum,hint_prologue_first_hole_sum,hint_prologue_run_mean,hint_prologue_resident_mean,hint_prologue_referenced_mean,hint_prologue_first_hole_mean,hint_remote_kv_waiters_sum,hint_inflight_reserved_sum,hint_census_samples,hint_first_miss_probes,hint_first_miss_was_hinted,hint_first_miss_same_seq,hint_first_miss_other_seq,hint_first_miss_unknown_seq,hint_first_miss_hint_age_sum,hint_first_miss_hint_age_mean,hint_record_ms_mean,hint_transfer_samples,hint_transfer_ewma_ms_per_byte,hint_transfer_rtt_static_ms,hint_transfer_rtt_adaptive,proxy_hint_tracked_sequences,proxy_hint_done_hints_sent,proxy_hint_done_no_known_requests,proxy_hint_hint_post_ok,proxy_hint_hint_post_failed,proxy_hint_hint_post_errors,proxy_hint_hint_post_404,proxy_hint_gap_hints_sent,proxy_hint_gap_hint_skipped_cold,proxy_hint_gap_discarded_stale,proxy_hint_tools_learned
eb89909f-b43a-45f8-81f2-dcc725d3d3d8,1gaphint_c44,mwaskom__seaborn-2848,mwaskom__seaborn-2848,30c502a4a9d1df42fd38fe33987281dc240e1b5a4b40ff50bc54d55b39ebe902,agentic,header,4,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,34dc4490bb816394808f23425219c9e3368073f646e06db51d2ad824355874c5,f8126d4ed7e7e407282b380e681263011691bc444c4d1afa2339e28f2bc2246f,30c502a4a9d1df42fd38fe33987281dc240e1b5a4b40ff50bc54d55b39ebe902,4,22503,1785770225.1813903,1785770259.764927,1785770259.764927,200,8691,519,8672,response,,,chatcmpl-830b62eb8a34f235,,34.58353662490845,,,False,0.3083052635192871,1276.0,True,False,False,1,False,,1,root,2,16385,0.7281251388703729,1785770223.027,0.4439627305571402,0,44,99,0.0,12161757,60117.0,649933,3725.0,0.9414217553426085,,10499184,57024.0,3996.25,0.2137142817179362,4.213136818027152,2.027954924153164,55.70079956064001,0.0,50537168896,0.0,350119526400,922746880.0,,,1.2552421061843628,0.0,,9.058997976534071,0.027494752407070777,2.9796635462014e-08,vllm,420,14,18,71497,19205,105603,30910,0,40587,0,19205,0,0,0.40413553919643164,0.031710926443338394,0.20523876138031483,680,0,406,0,0,0,0,0,0,406,137267,0,-0.4781257419915619,0,52227,111919,14977,0,410,0,385,-0.02105112147900501,35,13681,12817,10454,12817,-7.7503703703703195,-11.824814814814829,-0.5118518518518727,-11.824814814814829,0,0,38,2777,0,0,0,0,0,,-0.021531701866867092,75,-9.959090749024488e-09,0.0,0,42,74,10,420,,,,346,18,,"{""file_editor"": {""ewma_gap_ms"": 106.5, ""n"": 598}, ""terminal"": {""ewma_gap_ms"": 1177.7, ""n"": 264}, ""think"": {""ewma_gap_ms"": 218.4, ""n"": 127}}"
e92e0ec5-6b36-4e06-afdb-f6e323f5ebee,1gaphint_c44,pallets__flask-4992,pallets__flask-4992,fc9d42d43e645e4ef9881b8809e89dc1a34aeb684050aebbaabbb3ff78fc9ee0,agentic,header,15,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,3426ef1b46432392440c91342f1e20dc19113ca1f88b768e4258e5c06c25be2e,271cdb629f541d5d6d014278656d2aa11d1889e4403a348e86c3d767ef8a32c6,fc9d42d43e645e4ef9881b8809e89dc1a34aeb684050aebbaabbb3ff78fc9ee0,6,32119,1785770225.322381,1785770235.5493824,1785770235.5493824,200,11509,158,8784,response,,,chatcmpl-8daa358cb0575427,file_editor,10.227001428604126,,,False,0.9354507923126221,3059.0,True,False,False,1,False,,1,root,2,16595,0.5166723746069305,1785770223.027,0.4439627305571402,0,44,99,0.0,12161757,60117.0,649933,3725.0,0.9414217553426085,,10499184,57024.0,3996.25,0.2137142817179362,4.213136818027152,2.027954924153164,55.70079956064001,0.0,50537168896,0.0,350119526400,922746880.0,,,1.2552421061843628,0.0,,9.058997976534071,0.027494752407070777,2.9796635462014e-08,vllm,420,14,18,71497,19205,105603,30910,0,40587,0,19205,0,0,0.40413553919643164,0.031710926443338394,0.20523876138031483,680,0,406,0,0,0,0,0,0,406,137267,0,-0.4781257419915619,0,52227,111919,14977,0,410,0,385,-0.02105112147900501,35,13681,12817,10454,12817,-7.7503703703703195,-11.824814814814829,-0.5118518518518727,-11.824814814814829,0,0,38,2777,0,0,0,0,0,,-0.021531701866867092,75,-9.959090749024488e-09,0.0,0,42,74,10,420,,,,346,18,,"{""file_editor"": {""ewma_gap_ms"": 106.5, ""n"": 598}, ""terminal"": {""ewma_gap_ms"": 1177.7, ""n"": 264}, ""think"": {""ewma_gap_ms"": 218.4, ""n"": 127}}"
88d675ee-1fca-47d4-bdc6-df474c4eb723,1gaphint_c44,matplotlib__matplotlib-22711,matplotlib__matplotlib-22711,cefd82e30b3f6e19cd27d27f5ec33efe7888ab807e446de406a290deb2683ccd,agentic,header,20,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,98aaa289dd1f165015e7d95edb79a817a069308ef0704e8dae6694f482415431,10ea0bf1f3744a8c437b3fab6eaa06efdbb794451235a1c4a17202b8e6eaab30,cefd82e30b3f6e19cd27d27f5ec33efe7888ab807e446de406a290deb2683ccd,6,25654,1785770226.8299634,1785770252.6858616,1785770252.6858616,200,9598,409,9472,response,,,chatcmpl-9d74e24b7ee48416,file_editor,25.855898141860962,,,False,0.9231469631195068,625.0,True,False,False,1,False,,1,root,2,19232,0.749668667654167,1785770223.027,0.4439627305571402,0,44,99,0.0,12161757,60117.0,649933,3725.0,0.9414217553426085,,10499184,57024.0,3996.25,0.2137142817179362,4.213136818027152,2.027954924153164,55.70079956064001,0.0,50537168896,0.0,350119526400,922746880.0,,,1.2552421061843628,0.0,,9.058997976534071,0.027494752407070777,2.9796635462014e-08,vllm,420,14,18,71497,19205,105603,30910,0,40587,0,19205,0,0,0.40413553919643164,0.031710926443338394,0.20523876138031483,680,0,406,0,0,0,0,0,0,406,137267,0,-0.4781257419915619,0,52227,111919,14977,0,410,0,385,-0.02105112147900501,35,13681,12817,10454,12817,-7.7503703703703195,-11.824814814814829,-0.5118518518518727,-11.824814814814829,0,0,38,2777,0,0,0,0,0,,-0.021531701866867092,75,-9.959090749024488e-09,0.0,0,42,74,10,420,,,,346,18,,"{""file_editor"": {""ewma_gap_ms"": 106.5, ""n"": 598}, ""terminal"": {""ewma_gap_ms"": 1177.7, ""n"": 264}, ""think"": {""ewma_gap_ms"": 218.4, ""n"": 127}}"
16ef52b9-5c2b-42d1-9838-30c63689eb3b,1gaphint_c44,mwaskom__seaborn-3190,mwaskom__seaborn-3190,1acaf03eb09082e3ba0e71f7b27f093b10f3fff4149aebd0cea4dbd92b10c121,agentic,header,15,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,6cb79d01e87f58796bbac775641883358a9273ac5ca7450168d658d86f9eae76,ff3af882e7a893ba90814e69ffd79139feec4991a43a6288db9406c97c6c4f88,1acaf03eb09082e3ba0e71f7b27f093b10f3fff4149aebd0cea4dbd92b10c121,4,23505,1785770226.920317,1785770286.2359288,1785770286.2359288,200,8990,780,8960,response,,,chatcmpl-884a29977cd619b1,file_editor,59.315611839294434,,,False,0.0734250545501709,1300.0,True,False,False,1,False,,1,root,2,17299,0.7359710699851095,1785770223.027,0.4439627305571402,0,44,99,0.0,12161757,60117.0,649933,3725.0,0.9414217553426085,,10499184,57024.0,3996.25,0.2137142817179362,4.213136818027152,2.027954924153164,55.70079956064001,0.0,50537168896,0.0,350119526400,922746880.0,,,1.2552421061843628,0.0,,9.058997976534071,0.027494752407070777,2.9796635462014e-08,vllm,420,14,18,71497,19205,105603,30910,0,40587,0,19205,0,0,0.40413553919643164,0.031710926443338394,0.20523876138031483,680,0,406,0,0,0,0,0,0,406,137267,0,-0.4781257419915619,0,52227,111919,14977,0,410,0,385,-0.02105112147900501,35,13681,12817,10454,12817,-7.7503703703703195,-11.824814814814829,-0.5118518518518727,-11.824814814814829,0,0,38,2777,0,0,0,0,0,,-0.021531701866867092,75,-9.959090749024488e-09,0.0,0,42,74,10,420,,,,346,18,,"{""file_editor"": {""ewma_gap_ms"": 106.5, ""n"": 598}, ""terminal"": {""ewma_gap_ms"": 1177.7, ""n"": 264}, ""think"": {""ewma_gap_ms"": 218.4, ""n"": 127}}"
a9f8d444-2d6f-429c-a2ac-403e41ea33f8,1gaphint_c44,psf__requests-2317,psf__requests-2317,3846717111b46438dc2440889a3de3f17a616e96091939b11e7160cff1b5b1f8,agentic,header,3,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,869a558ddfd16a9b7dbe32279769a8345e8d12f485489c38e69642aa6682af9d,090a5ce9f9e4d88620af5daa997493de1eee32a7ac88a79d91d6aee90e7a68e0,3846717111b46438dc2440889a3de3f17a616e96091939b11e7160cff1b5b1f8,4,22378,1785770227.8645616,1785770297.575897,1785770297.575897,200,8703,898,8672,response,,,chatcmpl-922e31e30a926295,finish,69.71133542060852,,,False,0.3062257766723633,1319.0,True,False,False,1,False,,1,root,2,16261,0.7266511752614174,1785770223.027,0.4439627305571402,0,44,99,0.0,12161757,60117.0,649933,3725.0,0.9414217553426085,,10499184,57024.0,3996.25,0.2137142817179362,4.213136818027152,2.027954924153164,55.70079956064001,0.0,50537168896,0.0,350119526400,922746880.0,,,1.2552421061843628,0.0,,9.058997976534071,0.027494752407070777,2.9796635462014e-08,vllm,420,14,18,71497,19205,105603,30910,0,40587,0,19205,0,0,0.40413553919643164,0.031710926443338394,0.20523876138031483,680,0,406,0,0,0,0,0,0,406,137267,0,-0.4781257419915619,0,52227,111919,14977,0,410,0,385,-0.02105112147900501,35,13681,12817,10454,12817,-7.7503703703703195,-11.824814814814829,-0.5118518518518727,-11.824814814814829,0,0,38,2777,0,0,0,0,0,,-0.021531701866867092,75,-9.959090749024488e-09,0.0,0,42,74,10,420,,,,346,18,,"{""file_editor"": {""ewma_gap_ms"": 106.5, ""n"": 598}, ""terminal"": {""ewma_gap_ms"": 1177.7, ""n"": 264}, ""think"": {""ewma_gap_ms"": 218.4, ""n"": 127}}"
43fae4f5-e0d0-42b4-9bd0-68ea4802e7da,1gaphint_c44,pylint-dev__pylint-6506,pylint-dev__pylint-6506,58a0a8f1b104c8c2a1aada2f047a9f30202e24c4fa02d8030d2c604130bc47e8,agentic,header,15,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,39946a59ce8af8759668a7401640cb614627d423566ed8cfc6783adc98ae56a0,85b005b741bb86b6f6fe556f964a4f40e1c30201001c15f01686a6853a8e3fd7,58a0a8f1b104c8c2a1aada2f047a9f30202e24c4fa02d8030d2c604130bc47e8,6,24184,1785770228.7544847,1785770263.5906813,1785770263.5906813,200,9113,491,8992,response,,,chatcmpl-9c6d5daef65e1c30,file_editor,34.83619666099548,,,False,0.9304103851318359,608.0,True,False,False,1,False,,1,root,2,17191,0.710841878928217,1785770228.027,0.4365849020726373,0,41,99,0.0,12188735,26978.0,653877,3944.0,0.9673066943435392,,10525280,26096.0,615.8333333333334,0.18393158912658691,0.08955107256770134,0.763301735278219,29.754647807062913,0.0,50537168896,0.0,350362796032,243269632.0,,,1.2552421061843628,0.0,,9.066761496536438,0.00776352000236713,3.191323116880915e-08,vllm,420,14,18,71497,19205,105603,30910,0,40587,0,19205,0,0,0.40413553919643164,0.031710926443338394,0.20523876138031483,680,0,406,0,0,0,0,0,0,406,137267,0,-0.4781257419915619,0,52227,111919,14977,0,410,0,385,-0.02105112147900501,35,13681,12817,10454,12817,-7.7503703703703195,-11.824814814814829,-0.5118518518518727,-11.824814814814829,0,0,38,2777,0,0,0,0,0,,-0.021531701866867092,75,-9.959090749024488e-09,0.0,0,42,74,10,420,,,,346,18,,"{""file_editor"": {""ewma_gap_ms"": 106.5, ""n"": 598}, ""terminal"": {""ewma_gap_ms"": 1177.7, ""n"": 264}, ""think"": {""ewma_gap_ms"": 218.4, ""n"": 127}}"
93da39f8-3ac1-487e-b730-5eed36d83f2b,1gaphint_c44,matplotlib__matplotlib-22835,matplotlib__matplotlib-22835,6a42d78244f03b7899336b68ce3dd7da94892db8ee25f804766cf317e72d1697,agentic,header,14,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,9554b610a90b9b283e4e859b8174405d1e58b07ccb5b33cee34756dd28248897,80810246efd56fb0ed7783af338accce43c49fafcafdf84063f91310a8ad3ed2,6a42d78244f03b7899336b68ce3dd7da94892db8ee25f804766cf317e72d1697,4,24274,1785770228.771877,1785770243.9914432,1785770243.9914432,200,9095,219,8976,response,,,chatcmpl-8e9f21487d2c9eb3,terminal,15.219566106796265,,,False,0.3093984127044678,1419.0,True,False,False,1,False,,1,root,2,17422,0.717722666227239,1785770228.027,0.4365849020726373,0,41,99,0.0,12188735,26978.0,653877,3944.0,0.9673066943435392,,10525280,26096.0,615.8333333333334,0.18393158912658691,0.08955107256770134,0.763301735278219,29.754647807062913,0.0,50537168896,0.0,350362796032,243269632.0,,,1.2552421061843628,0.0,,9.066761496536438,0.00776352000236713,3.191323116880915e-08,vllm,420,14,18,71497,19205,105603,30910,0,40587,0,19205,0,0,0.40413553919643164,0.031710926443338394,0.20523876138031483,680,0,406,0,0,0,0,0,0,406,137267,0,-0.4781257419915619,0,52227,111919,14977,0,410,0,385,-0.02105112147900501,35,13681,12817,10454,12817,-7.7503703703703195,-11.824814814814829,-0.5118518518518727,-11.824814814814829,0,0,38,2777,0,0,0,0,0,,-0.021531701866867092,75,-9.959090749024488e-09,0.0,0,42,74,10,420,,,,346,18,,"{""file_editor"": {""ewma_gap_ms"": 106.5, ""n"": 598}, ""terminal"": {""ewma_gap_ms"": 1177.7, ""n"": 264}, ""think"": {""ewma_gap_ms"": 218.4, ""n"": 127}}"
3f52580f-17a3-4bea-9d46-5ba10e50c205,1gaphint_c44,matplotlib__matplotlib-23314,matplotlib__matplotlib-23314,6cccf0ffd2712f3f2af343e7a4057daef5518e6b5ee41854fd9aca4fd46f673f,agentic,header,12,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,6cccf0ffd2712f3f2af343e7a4057daef5518e6b5ee41854fd9aca4fd46f673f,6cccf0ffd2712f3f2af343e7a4057daef5518e6b5ee41854fd9aca4fd46f673f,2,16453,1785770228.9820106,1785770270.5446172,1785770270.5446172,200,7401,540,4704,response,,,chatcmpl-a9de5443505c8d5b,think,41.56260657310486,,,False,,,False,True,False,1,False,,1,root,2,16453,1.0,1785770228.027,0.4365849020726373,0,41,99,0.0,12188735,26978.0,653877,3944.0,0.9673066943435392,,10525280,26096.0,615.8333333333334,0.18393158912658691,0.08955107256770134,0.763301735278219,29.754647807062913,0.0,50537168896,0.0,350362796032,243269632.0,,,1.2552421061843628,0.0,,9.066761496536438,0.00776352000236713,3.191323116880915e-08,vllm,420,14,18,71497,19205,105603,30910,0,40587,0,19205,0,0,0.40413553919643164,0.031710926443338394,0.20523876138031483,680,0,406,0,0,0,0,0,0,406,137267,0,-0.4781257419915619,0,52227,111919,14977,0,410,0,385,-0.02105112147900501,35,13681,12817,10454,12817,-7.7503703703703195,-11.824814814814829,-0.5118518518518727,-11.824814814814829,0,0,38,2777,0,0,0,0,0,,-0.021531701866867092,75,-9.959090749024488e-09,0.0,0,42,74,10,420,,,,346,18,,"{""file_editor"": {""ewma_gap_ms"": 106.5, ""n"": 598}, ""terminal"": {""ewma_gap_ms"": 1177.7, ""n"": 264}, ""think"": {""ewma_gap_ms"": 218.4, ""n"": 127}}"
78f38048-04ac-4549-9cd1-01cd7584215c,1gaphint_c44,sphinx-doc__sphinx-10325,sphinx-doc__sphinx-10325,c16d6ce409a72044bce4a7a68bfbc9a10bf92422f0495fdac6a7a2cc6e977fa1,agentic,header,27,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,4b36448d020d06f05509548f1774b0f8f3bb8c5dbe8129718d14f1ee9da056b9,dfd1327a6dd8e2a9bd4afea4f18565c6b39cda7d757adf4d2ab7c7e8ab552af3,c16d6ce409a72044bce4a7a68bfbc9a10bf92422f0495fdac6a7a2cc6e977fa1,6,24302,1785770231.3539977,1785770270.0730684,1785770270.0730684,200,8835,495,8720,response,,,chatcmpl-bb0218b2e3f21d78,think,38.71907067298889,,,False,0.932114839553833,688.0,True,False,False,1,False,,1,root,2,16554,0.6811785038268455,1785770228.027,0.4365849020726373,0,41,99,0.0,12188735,26978.0,653877,3944.0,0.9673066943435392,,10525280,26096.0,615.8333333333334,0.18393158912658691,0.08955107256770134,0.763301735278219,29.754647807062913,0.0,50537168896,0.0,350362796032,243269632.0,,,1.2552421061843628,0.0,,9.066761496536438,0.00776352000236713,3.191323116880915e-08,vllm,420,14,18,71497,19205,105603,30910,0,40587,0,19205,0,0,0.40413553919643164,0.031710926443338394,0.20523876138031483,680,0,406,0,0,0,0,0,0,406,137267,0,-0.4781257419915619,0,52227,111919,14977,0,410,0,385,-0.02105112147900501,35,13681,12817,10454,12817,-7.7503703703703195,-11.824814814814829,-0.5118518518518727,-11.824814814814829,0,0,38,2777,0,0,0,0,0,,-0.021531701866867092,75,-9.959090749024488e-09,0.0,0,42,74,10,420,,,,346,18,,"{""file_editor"": {""ewma_gap_ms"": 106.5, ""n"": 598}, ""terminal"": {""ewma_gap_ms"": 1177.7, ""n"": 264}, ""think"": {""ewma_gap_ms"": 218.4, ""n"": 127}}"
74f23a70-17b7-4519-9890-cb140ac359fa,1gaphint_c44,astropy__astropy-14365,astropy__astropy-14365,9f8a0de124a202e342ec6c909134912a8a18df1147a3f401a33307e56bc0fce0,agentic,header,13,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,faa3eca20fb48bbe8c8d6c912f7c624c98efa3dc563c5fba5c6579fe2780e24b,d95ffbdc51eb16a70bdb42c8ea577287229d457b08a30577e37a0d66aa7876c1,9f8a0de124a202e342ec6c909134912a8a18df1147a3f401a33307e56bc0fce0,6,24273,1785770233.211022,1785770264.158449,1785770264.158449,200,9193,423,9088,response,,,chatcmpl-92b26fd51170441b,terminal,30.94742703437805,,,False,0.07038187980651855,734.0,True,False,False,1,False,,1,root,2,16831,0.6934041939603675,1785770233.027,0.4679977181973759,0,44,99,0.0,12263288,74553.0,657102,3225.0,0.9269590257949581,,10596544,71264.0,2692.5,0.21715009212493896,2.9299484556540656,1.2927650515921414,63.83096136587483,0.0,50537168896,0.0,351692390400,1329594368.0,,,1.2552421061843628,0.0,,9.1075063617155,0.04074486517906095,3.0644583159862596e-08,vllm,420,14,18,71497,19205,105603,30910,0,40587,0,19205,0,0,0.40413553919643164,0.031710926443338394,0.20523876138031483,680,0,406,0,0,0,0,0,0,406,137267,0,-0.4781257419915619,0,52227,111919,14977,0,410,0,385,-0.02105112147900501,35,13681,12817,10454,12817,-7.7503703703703195,-11.824814814814829,-0.5118518518518727,-11.824814814814829,0,0,38,2777,0,0,0,0,0,,-0.021531701866867092,75,-9.959090749024488e-09,0.0,0,42,74,10,420,,,,346,18,,"{""file_editor"": {""ewma_gap_ms"": 106.5, ""n"": 598}, ""terminal"": {""ewma_gap_ms"": 1177.7, ""n"": 264}, ""think"": {""ewma_gap_ms"": 218.4, ""n"": 127}}"
9f768954-9819-47fe-8be8-944e6baa18a9,1gaphint_c44,astropy__astropy-12907,astropy__astropy-12907,a78f6a7b1fb8fec7dc7851f95dcc8e9d9f939fdaf8186e1ffeb1515daf0919c2,agentic,header,10,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,ed90f449db986eb2b837c71fd700d72f575561b335200e65977ca82d4fbc00d6,644a9812f905f9216a845ef099327a618f129d0257071c114ce65b288c2adb96,a78f6a7b1fb8fec7dc7851f95dcc8e9d9f939fdaf8186e1ffeb1515daf0919c2,8,37854,1785770233.7215102,1785770314.3357255,1785770314.3357255,200,13034,1012,8992,response,,,chatcmpl-ace05dde8bc83625,think,80.61421537399292,,,False,0.07712984085083008,4371.0,True,False,False,1,False,,1,root,2,16722,0.44174988112220637,1785770233.027,0.4679977181973759,0,44,99,0.0,12263288,74553.0,657102,3225.0,0.9269590257949581,,10596544,71264.0,2692.5,0.21715009212493896,2.9299484556540656,1.2927650515921414,63.83096136587483,0.0,50537168896,0.0,351692390400,1329594368.0,,,1.2552421061843628,0.0,,9.1075063617155,0.04074486517906095,3.0644583159862596e-08,vllm,420,14,18,71497,19205,105603,30910,0,40587,0,19205,0,0,0.40413553919643164,0.031710926443338394,0.20523876138031483,680,0,406,0,0,0,0,0,0,406,137267,0,-0.4781257419915619,0,52227,111919,14977,0,410,0,385,-0.02105112147900501,35,13681,12817,10454,12817,-7.7503703703703195,-11.824814814814829,-0.5118518518518727,-11.824814814814829,0,0,38,2777,0,0,0,0,0,,-0.021531701866867092,75,-9.959090749024488e-09,0.0,0,42,74,10,420,,,,346,18,,"{""file_editor"": {""ewma_gap_ms"": 106.5, ""n"": 598}, ""terminal"": {""ewma_gap_ms"": 1177.7, ""n"": 264}, ""think"": {""ewma_gap_ms"": 218.4, ""n"": 127}}"
d9fad397-0a21-4d7a-aef8-9c4fc011d50d,1gaphint_c44,pallets__flask-4992,pallets__flask-4992,fc9d42d43e645e4ef9881b8809e89dc1a34aeb684050aebbaabbb3ff78fc9ee0,agentic,header,16,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,d26f723a18924a471b98d4c32793833bdf2c6c87b5fcd32513ee15539671aa91,a2ffa3661593198e6160ff13d0af145dad146a4d8ac4ff29fca338d983dfec6d,fc9d42d43e645e4ef9881b8809e89dc1a34aeb684050aebbaabbb3ff78fc9ee0,8,48807,1785770235.6280315,1785770260.787835,1785770260.787835,200,16046,374,11664,response,,,chatcmpl-8cd6f71da42c1df3,file_editor,25.15980339050293,,,False,0.07864904403686523,4537.0,True,False,False,1,False,,1,root,2,16595,0.3400127030958674,1785770233.027,0.4679977181973759,0,44,99,0.0,12263288,74553.0,657102,3225.0,0.9269590257949581,,10596544,71264.0,2692.5,0.21715009212493896,2.9299484556540656,1.2927650515921414,63.83096136587483,0.0,50537168896,0.0,351692390400,1329594368.0,,,1.2552421061843628,0.0,,9.1075063617155,0.04074486517906095,3.0644583159862596e-08,vllm,420,14,18,71497,19205,105603,30910,0,40587,0,19205,0,0,0.40413553919643164,0.031710926443338394,0.20523876138031483,680,0,406,0,0,0,0,0,0,406,137267,0,-0.4781257419915619,0,52227,111919,14977,0,410,0,385,-0.02105112147900501,35,13681,12817,10454,12817,-7.7503703703703195,-11.824814814814829,-0.5118518518518727,-11.824814814814829,0,0,38,2777,0,0,0,0,0,,-0.021531701866867092,75,-9.959090749024488e-09,0.0,0,42,74,10,420,,,,346,18,,"{""file_editor"": {""ewma_gap_ms"": 106.5, ""n"": 598}, ""terminal"": {""ewma_gap_ms"": 1177.7, ""n"": 264}, ""think"": {""ewma_gap_ms"": 218.4, ""n"": 127}}"
776a9d7f-9e3f-4039-bcc3-a477914da1cc,1gaphint_c44,psf__requests-1963,psf__requests-1963,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,agentic,header,10,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,75f233570d0706ec91552631db239cb30acba779c9b657ba73c1aff267386a56,37cc96cd930c138e1dfe2084c096ae785e25733f80b121c6b841171c3a213dc5,6a8a6f8ab4010bdb88f9ca312b5f638238ae2aabbcff501b6c0033732a4e8525,6,43449,1785770237.0162344,1785770404.688921,1785770404.688921,200,14601,2073,8784,response,,,chatcmpl-97a8c09f206e7bc5,file_editor,167.67268657684326,,,False,0.08310747146606445,6440.0,True,False,False,1,False,,1,root,2,16095,0.3704343022854381,1785770233.027,0.4679977181973759,0,44,99,0.0,12263288,74553.0,657102,3225.0,0.9269590257949581,,10596544,71264.0,2692.5,0.21715009212493896,2.9299484556540656,1.2927650515921414,63.83096136587483,0.0,50537168896,0.0,351692390400,1329594368.0,,,1.2552421061843628,0.0,,9.1075063617155,0.04074486517906095,3.0644583159862596e-08,vllm,420,14,18,71497,19205,105603,30910,0,40587,0,19205,0,0,0.40413553919643164,0.031710926443338394,0.20523876138031483,680,0,406,0,0,0,0,0,0,406,137267,0,-0.4781257419915619,0,52227,111919,14977,0,410,0,385,-0.02105112147900501,35,13681,12817,10454,12817,-7.7503703703703195,-11.824814814814829,-0.5118518518518727,-11.824814814814829,0,0,38,2777,0,0,0,0,0,,-0.021531701866867092,75,-9.959090749024488e-09,0.0,0,42,74,10,420,,,,346,18,,"{""file_editor"": {""ewma_gap_ms"": 106.5, ""n"": 598}, ""terminal"": {""ewma_gap_ms"": 1177.7, ""n"": 264}, ""think"": {""ewma_gap_ms"": 218.4, ""n"": 127}}"
