request_id,run_id,task_id,session_id,sequence_id,session_type,session_id_source,turn_number,turn_number_source,model,stream,path,prefix_hash,full_hash,sequence_root,num_messages,prompt_chars,ts_request_in,ts_first_byte,ts_last_byte,status_code,prompt_tokens,completion_tokens,cached_tokens,usage_source,stream_chunks,error,response_id,tool_called,e2e_s,ttft_s,itl_s,streamed,gap_s,context_growth_tokens,is_resumption,prefix_seen_before,exact_resend,branch_factor,is_condensation,context_shrink_tokens,fanout,sequence_role,shared_prefix_msgs,shared_prefix_chars,shared_prefix_frac,ts,kv_cache_utilization,queue_depth,running_requests,eviction_events,eviction_events_window,prompt_tokens_total,prompt_tokens_total_delta,generation_tokens_total,generation_tokens_total_delta,prefix_cache_hit_rate,prefix_cache_hit_rate_reported,cached_tokens_total,cached_tokens_total_delta,prefill_recompute_tokens_mean,ttft_server_s_mean,queue_time_s_mean,prefill_time_s_mean,decode_time_s_mean,external_prefix_cache_hit_rate,offload_load_bytes,offload_load_bytes_delta,offload_store_bytes,offload_store_bytes_delta,offload_load_time_s_mean,offload_alloc_failures,offload_alloc_failures_delta,engine
fb796eeb-4e30-4633-b493-bab62778a365,5dontneed_c24,sphinx-doc__sphinx-10451,sphinx-doc__sphinx-10451,fa766e529457d27feb78163d291515d2d990dbb6011d37679f710c26961fd2db,agentic,header,35,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,fa766e529457d27feb78163d291515d2d990dbb6011d37679f710c26961fd2db,fa766e529457d27feb78163d291515d2d990dbb6011d37679f710c26961fd2db,2,17258,1785336157.2686882,1785336268.292765,1785336268.292765,200,7592,1279,,response,,,chatcmpl-ae492bfa8080ebe3,think,111.02407670021057,,,False,,,False,True,False,1,False,,1,root,2,17258,1.0,1785336156.039,0.0,0,0,0,0.0,0,0.0,0,0.0,,,0,0.0,,,,,,,,,,,,,,vllm
b628e510-1009-4160-a101-9d40df4c5131,5dontneed_c24,pylint-dev__pylint-6506,pylint-dev__pylint-6506,58a0a8f1b104c8c2a1aada2f047a9f30202e24c4fa02d8030d2c604130bc47e8,agentic,header,30,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,58a0a8f1b104c8c2a1aada2f047a9f30202e24c4fa02d8030d2c604130bc47e8,58a0a8f1b104c8c2a1aada2f047a9f30202e24c4fa02d8030d2c604130bc47e8,2,17191,1785336157.281756,1785336224.9482296,1785336224.9482296,200,7682,651,,response,,,chatcmpl-8bc52948e689aa93,file_editor,67.66647362709045,,,False,,,False,True,False,1,False,,1,root,2,17191,1.0,1785336156.039,0.0,0,0,0,0.0,0,0.0,0,0.0,,,0,0.0,,,,,,,,,,,,,,vllm
01a53c08-dd22-45fd-8848-d73655e3f463,5dontneed_c24,pytest-dev__pytest-11148,pytest-dev__pytest-11148,59fbbd19449e8444a972f284eae8061de2ef317ef47f9560cd6e57d8b9258bf4,agentic,header,30,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,59fbbd19449e8444a972f284eae8061de2ef317ef47f9560cd6e57d8b9258bf4,59fbbd19449e8444a972f284eae8061de2ef317ef47f9560cd6e57d8b9258bf4,2,18694,1785336157.2862148,1785336273.0106122,1785336273.0106122,200,7934,1367,,response,,,chatcmpl-bb504feedfcb93b1,think,115.72439742088318,,,False,,,False,True,False,1,False,,1,root,2,18694,1.0,1785336156.039,0.0,0,0,0,0.0,0,0.0,0,0.0,,,0,0.0,,,,,,,,,,,,,,vllm
bffb323c-a2bc-4505-9f93-116764758c85,5dontneed_c24,scikit-learn__scikit-learn-10297,scikit-learn__scikit-learn-10297,26a09d829191d3a793e40901c5eedde383a46c721150ed35ee6a716c74b904e8,agentic,header,5,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,26a09d829191d3a793e40901c5eedde383a46c721150ed35ee6a716c74b904e8,26a09d829191d3a793e40901c5eedde383a46c721150ed35ee6a716c74b904e8,2,16989,1785336157.4007294,1785336221.7666712,1785336221.7666712,200,7582,580,,response,,,chatcmpl-a3f650747fe5ca22,think,64.3659417629242,,,False,,,False,True,False,1,False,,1,root,2,16989,1.0,1785336156.039,0.0,0,0,0,0.0,0,0.0,0,0.0,,,0,0.0,,,,,,,,,,,,,,vllm
0067eef6-6a8c-4ab7-901f-0b852c7c6bbb,5dontneed_c24,sphinx-doc__sphinx-10325,sphinx-doc__sphinx-10325,c16d6ce409a72044bce4a7a68bfbc9a10bf92422f0495fdac6a7a2cc6e977fa1,agentic,header,4,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,c16d6ce409a72044bce4a7a68bfbc9a10bf92422f0495fdac6a7a2cc6e977fa1,c16d6ce409a72044bce4a7a68bfbc9a10bf92422f0495fdac6a7a2cc6e977fa1,2,16554,1785336157.4426472,1785336239.973828,1785336239.973828,200,7384,924,,response,,,chatcmpl-84377ad0ae92279d,think,82.53118085861206,,,False,,,False,True,False,1,False,,1,root,2,16554,1.0,1785336156.039,0.0,0,0,0,0.0,0,0.0,0,0.0,,,0,0.0,,,,,,,,,,,,,,vllm
fc9a078c-b6ec-45a5-b0a3-55a641ca22f8,5dontneed_c24,scikit-learn__scikit-learn-10508,scikit-learn__scikit-learn-10508,fd1cbaade3f7b8e2cabad3f62d25114c8e9e6529282cffd966128391a78edd8b,agentic,header,31,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,fd1cbaade3f7b8e2cabad3f62d25114c8e9e6529282cffd966128391a78edd8b,fd1cbaade3f7b8e2cabad3f62d25114c8e9e6529282cffd966128391a78edd8b,2,17156,1785336157.4537017,1785336237.860001,1785336237.860001,200,7623,879,,response,,,chatcmpl-bfaeaa3b67a7e4b4,think,80.40629935264587,,,False,,,False,True,False,1,False,,1,root,2,17156,1.0,1785336156.039,0.0,0,0,0,0.0,0,0.0,0,0.0,,,0,0.0,,,,,,,,,,,,,,vllm
a0008490-e77e-40df-8fef-3006b6fe22ad,5dontneed_c24,sympy__sympy-11400,sympy__sympy-11400,068bde7347f8500b3314f97f2bac7a09d413f310a3e736919aa3c1507ad33554,agentic,header,18,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,068bde7347f8500b3314f97f2bac7a09d413f310a3e736919aa3c1507ad33554,068bde7347f8500b3314f97f2bac7a09d413f310a3e736919aa3c1507ad33554,2,15736,1785336157.4621878,1785336241.4965487,1785336241.4965487,200,7297,949,,response,,,chatcmpl-bb276df1535d9054,,84.03436088562012,,,False,,,False,False,False,1,False,,1,root,2,15736,1.0,1785336156.039,0.0,0,0,0,0.0,0,0.0,0,0.0,,,0,0.0,,,,,,,,,,,,,,vllm
934f37e3-66b0-4fc9-8723-100312853e2a,5dontneed_c24,sympy__sympy-11870,sympy__sympy-11870,a6c9d883281baf12f965ae4d55926019056abcb71fb6382c09b05fef18e3714e,agentic,header,40,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,a6c9d883281baf12f965ae4d55926019056abcb71fb6382c09b05fef18e3714e,a6c9d883281baf12f965ae4d55926019056abcb71fb6382c09b05fef18e3714e,2,15772,1785336157.9839947,1785336244.3732002,1785336244.3732002,200,7292,1006,,response,,,chatcmpl-88bf62b73f552c6f,think,86.38920545578003,,,False,,,False,True,False,1,False,,1,root,2,15772,1.0,1785336156.039,0.0,0,0,0,0.0,0,0.0,0,0.0,,,0,0.0,,,,,,,,,,,,,,vllm
5460b83c-5dae-4518-bcd6-5b1f9140f236,5dontneed_c24,astropy__astropy-14182,astropy__astropy-14182,1efce8181c2659eba7f6972f4c731cc6890c31114a81bffff3f35ff3927a0428,agentic,header,92,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,1efce8181c2659eba7f6972f4c731cc6890c31114a81bffff3f35ff3927a0428,1efce8181c2659eba7f6972f4c731cc6890c31114a81bffff3f35ff3927a0428,2,17387,1785336158.041249,1785336232.8314004,1785336232.8314004,200,7701,772,,response,,,chatcmpl-be09767c1b6e810d,think,74.79015135765076,,,False,,,False,True,False,1,False,,1,root,2,17387,1.0,1785336156.039,0.0,0,0,0,0.0,0,0.0,0,0.0,,,0,0.0,,,,,,,,,,,,,,vllm
aae3b21d-3745-4bab-96d2-81b0b93e9997,5dontneed_c24,astropy__astropy-12907,astropy__astropy-12907,a78f6a7b1fb8fec7dc7851f95dcc8e9d9f939fdaf8186e1ffeb1515daf0919c2,agentic,header,47,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,a78f6a7b1fb8fec7dc7851f95dcc8e9d9f939fdaf8186e1ffeb1515daf0919c2,a78f6a7b1fb8fec7dc7851f95dcc8e9d9f939fdaf8186e1ffeb1515daf0919c2,2,16722,1785336158.1251163,1785336222.5653274,1785336222.5653274,200,7494,589,,response,,,chatcmpl-837486d019eab000,think,64.44021105766296,,,False,,,False,True,False,1,False,,1,root,2,16722,1.0,1785336156.039,0.0,0,0,0,0.0,0,0.0,0,0.0,,,0,0.0,,,,,,,,,,,,,,vllm
d0d8df31-c7ff-4513-bc66-0eec2de399bb,5dontneed_c24,matplotlib__matplotlib-18869,matplotlib__matplotlib-18869,acab764a1ed6eaf6e72a7e619357fc03baa3bbc7f9849283b7ba04ef3d3fcb4c,agentic,header,63,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,acab764a1ed6eaf6e72a7e619357fc03baa3bbc7f9849283b7ba04ef3d3fcb4c,acab764a1ed6eaf6e72a7e619357fc03baa3bbc7f9849283b7ba04ef3d3fcb4c,2,17189,1785336158.5078526,1785336219.5235114,1785336219.5235114,200,7522,523,,response,,,chatcmpl-93b5a326b670c766,terminal,61.01565885543823,,,False,,,False,True,False,1,False,,1,root,2,17189,1.0,1785336156.039,0.0,0,0,0,0.0,0,0.0,0,0.0,,,0,0.0,,,,,,,,,,,,,,vllm
56ee291f-b8d3-4ce1-8865-d83f4f36a473,5dontneed_c24,django__django-10924,django__django-10924,2e3e123d5e76cb7d6d12af8f0ea709eb54ca93c2b1bb30b94cc6ad102f4fc926,agentic,header,89,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,2e3e123d5e76cb7d6d12af8f0ea709eb54ca93c2b1bb30b94cc6ad102f4fc926,2e3e123d5e76cb7d6d12af8f0ea709eb54ca93c2b1bb30b94cc6ad102f4fc926,2,16235,1785336158.7285244,1785336285.3440316,1785336285.3440316,200,7339,1547,,response,,,chatcmpl-8457fcfe33b57944,think,126.61550712585449,,,False,,,False,True,False,1,False,,1,root,2,16235,1.0,1785336156.039,0.0,0,0,0,0.0,0,0.0,0,0.0,,,0,0.0,,,,,,,,,,,,,,vllm
167272b8-b148-4172-8d51-80bc31c91714,5dontneed_c24,django__django-10914,django__django-10914,f13879c90b8fb44af817d5a5fa71cb0bd2716dc76cd2c6e5f0a6c57b9ec4fe92,agentic,header,26,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,f13879c90b8fb44af817d5a5fa71cb0bd2716dc76cd2c6e5f0a6c57b9ec4fe92,f13879c90b8fb44af817d5a5fa71cb0bd2716dc76cd2c6e5f0a6c57b9ec4fe92,2,16428,1785336158.7506845,1785336230.24166,1785336230.24166,200,7383,713,,response,,,chatcmpl-8b8d04f975f10dab,file_editor,71.49097561836243,,,False,,,False,True,False,1,False,,1,root,2,16428,1.0,1785336156.039,0.0,0,0,0,0.0,0,0.0,0,0.0,,,0,0.0,,,,,,,,,,,,,,vllm
0c1f5116-1ca3-4b54-938b-fde963e34eb3,5dontneed_c24,matplotlib__matplotlib-22711,matplotlib__matplotlib-22711,cefd82e30b3f6e19cd27d27f5ec33efe7888ab807e446de406a290deb2683ccd,agentic,header,32,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,cefd82e30b3f6e19cd27d27f5ec33efe7888ab807e446de406a290deb2683ccd,cefd82e30b3f6e19cd27d27f5ec33efe7888ab807e446de406a290deb2683ccd,2,19232,1785336158.8443925,1785336242.2815726,1785336242.2815726,200,8190,956,,response,,,chatcmpl-80051bd9322aba7c,file_editor,83.43718004226685,,,False,,,False,True,False,1,False,,1,root,2,19232,1.0,1785336156.039,0.0,0,0,0,0.0,0,0.0,0,0.0,,,0,0.0,,,,,,,,,,,,,,vllm
d96914e0-52b1-45bd-8da3-811e8eac8e57,5dontneed_c24,pallets__flask-4045,pallets__flask-4045,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,agentic,header,54,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,37c8bba263f323e0db09a1fd00421b3611543420b85e654f31c5725c7cd289ab,05472b8e10daa45dd69b449f35a26ca4afcc74a194db693f076738c8060fe0fa,80f7b9116a5ec64fa5b0f9ec0ca8165504fbb6a3184475e1d7d274326e79cbf0,4,18206,1785336216.5541656,1785336234.809276,1785336234.809276,200,7720,348,,response,,,chatcmpl-a7c77234220cdf4d,terminal,18.255110502243042,,,False,0.047805070877075195,502.0,True,False,False,1,False,,1,root,2,15630,0.8585081841151269,1785336216.039,0.2771274082629009,0,24,0,0.0,183389,0.0,8972,2592.0,,,108080,0.0,,,,,,,,,9846128640.0,0.0,,,,vllm
50294ff8-d0fb-4357-8121-2163bf3fc104,5dontneed_c24,psf__requests-2148,psf__requests-2148,56eb8e5416bc5a0ffd270331a03bd17806f2490a9ad853e6ce4a24019621d308,agentic,header,10,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,46610de44ab914422a09ba0f3fcaf2c35cb4f182fd9177c996337a4fe128fc9c,826f4b984f8967e5c004e59bbacb59ef7a504ab5970b4aeb80faaa1490bc98cb,56eb8e5416bc5a0ffd270331a03bd17806f2490a9ad853e6ce4a24019621d308,4,20669,1785336219.8468893,1785336240.2238472,1785336240.2238472,200,8505,388,,response,,,chatcmpl-b5a20ebe679ea929,terminal,20.376957893371582,,,False,0.04661917686462402,570.0,True,False,False,1,False,,1,root,2,17762,0.8593545889980163,1785336216.039,0.2771274082629009,0,24,0,0.0,183389,0.0,8972,2592.0,,,108080,0.0,,,,,,,,,9846128640.0,0.0,,,,vllm
56e5b415-d414-4cc2-bfa1-357cff7dddb5,5dontneed_c24,scikit-learn__scikit-learn-10297,scikit-learn__scikit-learn-10297,26a09d829191d3a793e40901c5eedde383a46c721150ed35ee6a716c74b904e8,agentic,header,6,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,77c0bae222600a3492a0acb42b998a169f5eb34afcc6a5e9d7788ca46802ff54,6d287927f35e0bb50bfd0e803694ad44a2b4799207450486874912b2a1b7464e,26a09d829191d3a793e40901c5eedde383a46c721150ed35ee6a716c74b904e8,4,20035,1785336221.8061461,1785336243.701999,1785336243.701999,200,8180,414,,response,,,chatcmpl-b683f5c8e086fed0,terminal,21.89585280418396,,,False,0.0394749641418457,598.0,True,False,False,1,False,,1,root,2,16989,0.8479660593960568,1785336221.039,0.285684287889128,0,24,0,0.0,191109,7720.0,11584,2612.0,0.9968911917098445,,115776,7696.0,2514.0,0.1826307773590088,3.0696236230432987,3.2355630937963724,53.06585115939379,0.0,,,9911140352.0,65011712.0,,,,vllm
5491aeac-74d2-4bc9-bb47-dc7dea8eaaf8,5dontneed_c24,astropy__astropy-12907,astropy__astropy-12907,a78f6a7b1fb8fec7dc7851f95dcc8e9d9f939fdaf8186e1ffeb1515daf0919c2,agentic,header,48,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,17bc7123910a73b38cb110b0873f615c5f2bf8f53d4df9c121ef63809b3fe8b9,12742040739fd82653beac19841aae2e7a3da7d0b9141d943190e3cc978624a7,a78f6a7b1fb8fec7dc7851f95dcc8e9d9f939fdaf8186e1ffeb1515daf0919c2,4,20059,1785336222.5910246,1785336248.1599202,1785336248.1599202,200,8101,488,,response,,,chatcmpl-b7d8fab03a8d4bac,file_editor,25.5688955783844,,,False,0.02569723129272461,607.0,True,False,False,1,False,,1,root,2,16722,0.8336407597587118,1785336221.039,0.285684287889128,0,24,0,0.0,191109,7720.0,11584,2612.0,0.9968911917098445,,115776,7696.0,2514.0,0.1826307773590088,3.0696236230432987,3.2355630937963724,53.06585115939379,0.0,,,9911140352.0,65011712.0,,,,vllm
