request_id,task_id,session_id,sequence_id,session_type,session_id_source,turn_number,turn_number_source,model,stream,path,prefix_hash,full_hash,sequence_root,num_messages,prompt_chars,ts_request_in,ts_first_byte,ts_last_byte,status_code,prompt_tokens,completion_tokens,cached_tokens,usage_source,stream_chunks,error,e2e_s,ttft_s,itl_s,streamed,gap_s,context_growth_tokens,is_resumption,prefix_seen_before,exact_resend,branch_factor,is_condensation,context_shrink_tokens,fanout,sequence_role,shared_prefix_msgs,shared_prefix_chars,shared_prefix_frac,ts,kv_cache_utilization,queue_depth,running_requests,eviction_events,eviction_events_window,prompt_tokens_total,prompt_tokens_total_delta,generation_tokens_total,generation_tokens_total_delta,prefix_cache_hit_rate,prefix_cache_hit_rate_reported,engine
23b7654a-9968-413a-8c9c-f915d9b1b56f,astropy__astropy-14182,astropy__astropy-14182,1efce8181c2659eba7f6972f4c731cc6890c31114a81bffff3f35ff3927a0428,agentic,header,10,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,675aab369c19841d23b71d064fc3cc06e0310af58b10c029715b20fbf6f797c7,cf0969ecb8d7529a66ccaf3f35d90ce01e9bc95f8540e0a4712181ec154185ce,1efce8181c2659eba7f6972f4c731cc6890c31114a81bffff3f35ff3927a0428,22,59576,1784109387.1711035,1784109395.9947238,1784109395.9947238,200,21102.0,144.0,,response,,,8.823620319366455,,,False,25.023035287857056,541.0,True,False,False,1,False,,1,root,2,17387,0.29184570968175105,,,,,,,,,,,,,
832aae4e-b7fd-45d1-bf95-84bee3a38d73,astropy__astropy-14182,astropy__astropy-14182,1efce8181c2659eba7f6972f4c731cc6890c31114a81bffff3f35ff3927a0428,agentic,header,11,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,e185cb91bd06290c928e45c096e62b7640cb8626aefc4045f9adcb9d00aef279,c63bbaa78acfd7eca6e401bd7dfc37bf0ea1038f4c747a8eb760c4273f822803,1efce8181c2659eba7f6972f4c731cc6890c31114a81bffff3f35ff3927a0428,24,64185,1784109404.3693647,1784109431.8670192,1784109431.8670192,200,22205.0,448.0,,response,,,27.4976544380188,,,False,8.374640941619873,1103.0,True,False,False,1,False,,1,root,2,17387,0.270888836955675,,,,,,,,,,,,,
b1760955-9a16-4a15-b796-8468352dea64,astropy__astropy-14182,astropy__astropy-14182,1efce8181c2659eba7f6972f4c731cc6890c31114a81bffff3f35ff3927a0428,agentic,header,12,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,b9482127bd2a8de7873317deee35c041c4d96d97ef333e6585652c08e98c613e,f8cb8da23cbbcf39c9fece82df8ce09ceb0abb33d9041ebd56c196a6fc88885c,1efce8181c2659eba7f6972f4c731cc6890c31114a81bffff3f35ff3927a0428,26,71474,1784109434.65631,1784109491.4438488,1784109491.4438488,200,27515.0,413.0,,response,,,56.78753876686096,,,False,2.7892909049987793,5310.0,True,False,False,1,False,,1,root,2,17387,0.24326328455102555,,,,,,,,,,,,,
eb3c530c-5497-44db-ad1d-aa38b40d56fb,astropy__astropy-14182,astropy__astropy-14182,1efce8181c2659eba7f6972f4c731cc6890c31114a81bffff3f35ff3927a0428,agentic,header,13,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,e88b7b86f6ffc349a77f40b2fce71e634031ab87023646ff13df67517b0717d6,5e94102514325b0cb931f1791abc149f7940cd3ad3ffcbc11a287919031ce7f2,1efce8181c2659eba7f6972f4c731cc6890c31114a81bffff3f35ff3927a0428,28,74398,1784109512.4470925,1784109536.5709689,1784109536.5709689,200,28338.0,196.0,,response,,,24.123876333236694,,,False,21.003243684768677,823.0,True,False,False,1,False,,1,root,2,17387,0.23370251888491625,,,,,,,,,,,,,
c4eece64-9bf2-4ab9-a495-442b06542f6a,astropy__astropy-14182,astropy__astropy-14182,1efce8181c2659eba7f6972f4c731cc6890c31114a81bffff3f35ff3927a0428,agentic,header,14,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,c1dd236a538f3fcdedd4a49c105eb1a610c2cba210179d02bdfc6895756a5515,6d994a055f5af64d9982e8be11641e8bdb0459c09398e833af954bae55d8c242,1efce8181c2659eba7f6972f4c731cc6890c31114a81bffff3f35ff3927a0428,30,79301,1784109544.9483163,1784109615.9246519,1784109615.9246519,200,29493.0,707.0,,response,,,70.9763355255127,,,False,8.377347469329834,1155.0,True,False,False,1,False,,1,root,2,17387,0.2192532250539085,,,,,,,,,,,,,
9979592f-5987-42e1-a0ac-4149b2e5a8f3,django__django-10924,django__django-10924,2e3e123d5e76cb7d6d12af8f0ea709eb54ca93c2b1bb30b94cc6ad102f4fc926,agentic,header,0,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,2e3e123d5e76cb7d6d12af8f0ea709eb54ca93c2b1bb30b94cc6ad102f4fc926,2e3e123d5e76cb7d6d12af8f0ea709eb54ca93c2b1bb30b94cc6ad102f4fc926,2,16235,1784109207.0489383,1784109279.5245397,1784109279.5245397,200,7335.0,1143.0,,response,,,72.47560143470764,,,False,,,False,True,False,1,False,,1,root,2,16235,1.0,,,,,,,,,,,,,
ce711771-aca1-4e9f-aa3e-ab74d100d376,django__django-10924,django__django-10924,2e3e123d5e76cb7d6d12af8f0ea709eb54ca93c2b1bb30b94cc6ad102f4fc926,agentic,header,1,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,6fbaf5efc603790b01927fb5cc3ea1de05819943a25676af28939170f60856ef,187c60d4c9a1da6e66ac2edd648154ecdd5e0fbd882dbb7c046c5d8060dbd87a,2e3e123d5e76cb7d6d12af8f0ea709eb54ca93c2b1bb30b94cc6ad102f4fc926,4,22371,1784109279.6132703,1784109330.2596893,1784109330.2596893,200,8496.0,932.0,,response,,,50.646419048309326,,,False,0.0887305736541748,1161.0,True,False,False,1,False,,1,root,2,16235,0.7257163291761656,,,,,,,,,,,,,
c703330f-1f3a-439f-87c5-269d648e69a0,django__django-10924,django__django-10924,2e3e123d5e76cb7d6d12af8f0ea709eb54ca93c2b1bb30b94cc6ad102f4fc926,agentic,header,2,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,24b57ef2de32bd232b0d9bbe9213ded91b5d4bdb141b09cf55b626bf42a777ec,ad6a28328bf68bcf88346414de2f194fa635652bff9381a550a3c426fc6115e3,2e3e123d5e76cb7d6d12af8f0ea709eb54ca93c2b1bb30b94cc6ad102f4fc926,6,27229,1784109330.3355958,1784109380.204424,1784109380.204424,200,9472.0,659.0,,response,,,49.8688280582428,,,False,0.07590651512145996,976.0,True,False,False,1,False,,1,root,2,16235,0.5962393036835727,,,,,,,,,,,,,
ec8c3d22-c84f-452e-871c-5887bd8a2dfc,django__django-10924,django__django-10924,2e3e123d5e76cb7d6d12af8f0ea709eb54ca93c2b1bb30b94cc6ad102f4fc926,agentic,header,3,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,8abde51f421b5b8712562d4cdc3956a242c61514e31f3fc60bfb8d504e1f7b57,2170e941fb062f75b54733a8eaff1acdf53e8b6418215013e0f6a06a55db55fb,2e3e123d5e76cb7d6d12af8f0ea709eb54ca93c2b1bb30b94cc6ad102f4fc926,8,30997,1784109380.2692227,1784109396.498854,1784109396.498854,200,10223.0,251.0,,response,,,16.229631185531616,,,False,0.06479883193969727,751.0,True,False,False,1,False,,1,root,2,16235,0.5237603639061845,,,,,,,,,,,,,
7dfe3839-dc3a-43c4-a73f-b6eca52cc62b,django__django-10924,django__django-10924,2e3e123d5e76cb7d6d12af8f0ea709eb54ca93c2b1bb30b94cc6ad102f4fc926,agentic,header,4,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,260e08903373737a96845eb5977eb57457fec5e6df76de5c2bf511abc6236438,c20723e51e405a71097ede54197888f21dab3cb3fba6f7e0c8b2eba3eed6be9e,2e3e123d5e76cb7d6d12af8f0ea709eb54ca93c2b1bb30b94cc6ad102f4fc926,10,52537,1784109400.5461926,1784109481.9947982,1784109481.9947982,200,16017.0,913.0,,response,,,81.44860553741455,,,False,4.0473387241363525,5794.0,True,False,False,1,False,,1,root,2,16235,0.3090203094961646,,,,,,,,,,,,,
c7925c4f-414f-4b15-a46d-a92b4cb9e20c,django__django-10924,django__django-10924,2e3e123d5e76cb7d6d12af8f0ea709eb54ca93c2b1bb30b94cc6ad102f4fc926,agentic,header,5,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,37e18b88d9ddad171597f48e9ee76d41a997822640fe2c53077cda713eb2a65f,42e8732f12d3bea216d83292c47d9705c22b89f69c8f3cc3f3d80c6cc5f5fff0,2e3e123d5e76cb7d6d12af8f0ea709eb54ca93c2b1bb30b94cc6ad102f4fc926,12,57395,1784109482.0971463,1784109549.023889,1784109549.023889,200,17037.0,525.0,,response,,,66.92674279212952,,,False,0.10234808921813965,1020.0,True,False,False,1,False,,1,root,2,16235,0.28286436100705636,,,,,,,,,,,,,
d3cb5c33-d89b-467b-8f9c-4b62e42bd0b9,django__django-10924,django__django-10924,2e3e123d5e76cb7d6d12af8f0ea709eb54ca93c2b1bb30b94cc6ad102f4fc926,agentic,header,6,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,e2c331c0687743ecbd8e5eaab3d13c7e395787b0c91c92a0ade5f2996ab7e8d8,cd24aaa5e1015e99bf457f3fa99f9123fe95c4e5abb56aa81b741a163602bb9b,2e3e123d5e76cb7d6d12af8f0ea709eb54ca93c2b1bb30b94cc6ad102f4fc926,14,60419,1784109549.117652,1784109606.8052075,1784109606.8052075,200,17644.0,514.0,,response,,,57.68755555152893,,,False,0.09376287460327148,607.0,True,False,False,1,False,,1,root,2,16235,0.2687068637349178,,,,,,,,,,,,,
22cbebb3-1cb5-4f48-8fac-da8b69d05b54,astropy__astropy-7746,astropy__astropy-7746,5218737fd66feb458bee93bdcdad695f1b59545c10c12cdd753c442aa2903b8f,agentic,header,0,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,1d2da6d0569d145a76672d5d42cb581828ec69f47407eb003768aa6c8f9e493d,5218737fd66feb458bee93bdcdad695f1b59545c10c12cdd753c442aa2903b8f,5218737fd66feb458bee93bdcdad695f1b59545c10c12cdd753c442aa2903b8f,2,17549,1784109047.4650676,1784109064.700465,1784109064.700465,200,7779.0,470.0,,response,,,17.235397338867188,,,False,,,False,True,False,1,False,,1,root,2,17549,1.0,,,,,,,,,,,,,
bad936b7-20d1-4060-a008-a512a30d136b,astropy__astropy-7746,astropy__astropy-7746,5218737fd66feb458bee93bdcdad695f1b59545c10c12cdd753c442aa2903b8f,agentic,header,1,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,96e63ec8e341c0811dc9c05ae35dbf0b174c90a268c5d72da3a57d2630cc273d,668c5c4b0c63d65046cf216ee60f3f26bf2697ea1913cb043cbe2f0bd0a233d7,5218737fd66feb458bee93bdcdad695f1b59545c10c12cdd753c442aa2903b8f,4,20244,1784109064.7757463,1784109082.3909168,1784109082.3909168,200,8267.0,533.0,,response,,,17.6151704788208,,,False,0.07528138160705566,488.0,True,False,False,1,False,,1,root,2,17549,0.8668741355463347,,,,,,,,,,,,,
8c459952-8a3b-451b-b954-98a92d60825f,astropy__astropy-7746,astropy__astropy-7746,5218737fd66feb458bee93bdcdad695f1b59545c10c12cdd753c442aa2903b8f,agentic,header,2,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,9de83c7f6c53bc0cb3a5c0639a68c7b00aaf01f94e1a724106e57ac619cc952b,e0365727307bd16fa13646b8c272136716b99a4e54f8298fcd32c004d3aab315,5218737fd66feb458bee93bdcdad695f1b59545c10c12cdd753c442aa2903b8f,6,23242,1784109082.4524577,1784109093.8151944,1784109093.8151944,200,8864.0,330.0,,response,,,11.362736701965332,,,False,0.061540842056274414,597.0,True,False,False,1,False,,1,root,2,17549,0.7550555029687634,,,,,,,,,,,,,
2313817d-ed07-4433-85e0-3d0e8739b0df,astropy__astropy-7746,astropy__astropy-7746,5218737fd66feb458bee93bdcdad695f1b59545c10c12cdd753c442aa2903b8f,agentic,header,3,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,a8f4cdfbb4e1eb5674771bbebf4d6ce5fbc375493e25e5d1eb3091b2c5c3405d,6146d281e5ad85b17570e1fc3b4c386356d32171580cfa2838710664432328c6,5218737fd66feb458bee93bdcdad695f1b59545c10c12cdd753c442aa2903b8f,8,25207,1784109094.7960517,1784109105.1150684,1784109105.1150684,200,9286.0,295.0,,response,,,10.319016695022583,,,False,0.9808573722839355,422.0,True,False,False,1,False,,1,root,2,17549,0.6961955012496529,,,,,,,,,,,,,
11245db4-767e-4c1d-a54d-034cdaefee0a,astropy__astropy-7746,astropy__astropy-7746,5218737fd66feb458bee93bdcdad695f1b59545c10c12cdd753c442aa2903b8f,agentic,header,4,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,9d4c7b94d9077fa77dcb97227243b0b1cee419d7901d32f66d66788440719cd5,054e8aa7cf3c73ffab77a973a930d34e44726443300a46c5e2dd18e4ce38d77f,5218737fd66feb458bee93bdcdad695f1b59545c10c12cdd753c442aa2903b8f,10,57072,1784109106.3680286,1784109128.0088227,1784109128.0088227,200,18734.0,299.0,,response,,,21.640794038772583,,,False,1.252960205078125,9448.0,True,False,False,1,False,,1,root,2,17549,0.3074887860947575,,,,,,,,,,,,,
8bf2f4b3-f130-45b8-b917-7138544ef44a,astropy__astropy-7746,astropy__astropy-7746,5218737fd66feb458bee93bdcdad695f1b59545c10c12cdd753c442aa2903b8f,agentic,header,5,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,627600350d3c71442d9a68ccfbdee01264f24682e1996ef45ce5a85fe7cd1a98,72065a74153f234d50b6862deeb7bddace43a017bf8f9836c48c1763c4adb128,5218737fd66feb458bee93bdcdad695f1b59545c10c12cdd753c442aa2903b8f,12,79098,1784109128.1492727,1784109150.889431,1784109150.889431,200,25253.0,415.0,,response,,,22.740158319473267,,,False,0.14045000076293945,6519.0,True,False,False,1,False,,1,root,2,17549,0.22186401678929935,,,,,,,,,,,,,
d82321d2-34b2-4221-8aff-8844ee48afbd,astropy__astropy-7746,astropy__astropy-7746,5218737fd66feb458bee93bdcdad695f1b59545c10c12cdd753c442aa2903b8f,agentic,header,6,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,68cfc6011487093793f8120ca35390c76371f6b67267efb9049d017325ee615a,ebaf2187dc52a762ef8988c94e2a148aca335a7be7c784c43feaf7fe9f5c3900,5218737fd66feb458bee93bdcdad695f1b59545c10c12cdd753c442aa2903b8f,14,82381,1784109150.9709885,1784109169.4436564,1784109169.4436564,200,26059.0,271.0,,response,,,18.472667932510376,,,False,0.0815575122833252,806.0,True,False,False,1,False,,1,root,2,17549,0.2130224202182542,,,,,,,,,,,,,
4ffe9980-0eb8-4286-87a3-14d8cffdc499,astropy__astropy-7746,astropy__astropy-7746,5218737fd66feb458bee93bdcdad695f1b59545c10c12cdd753c442aa2903b8f,agentic,header,7,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,0c30d76e5e442433cf106c11e61b7ceb4bc191de26e3a69c360f0d1be67b5434,be39f57ca941bc8d8cdd23ab3d9aa96958dc5512ced1965dbde17e7fa0e35ed2,5218737fd66feb458bee93bdcdad695f1b59545c10c12cdd753c442aa2903b8f,16,85045,1784109169.5532095,1784109191.2361288,1784109191.2361288,200,26715.0,341.0,,response,,,21.68291926383972,,,False,0.10955309867858887,656.0,True,False,False,1,False,,1,root,2,17549,0.20634957963431125,,,,,,,,,,,,,
fee24b0d-9a60-4922-8650-95ed3b7c3590,astropy__astropy-7746,astropy__astropy-7746,5218737fd66feb458bee93bdcdad695f1b59545c10c12cdd753c442aa2903b8f,agentic,header,8,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,3a780ae32774c7e063ad4f66913f028dc459de65b7df00065567863fdaac9500,886ea75c7a42b765d1b6aaf4b15f72ff9d634563f433f4839c18536eb0f41581,5218737fd66feb458bee93bdcdad695f1b59545c10c12cdd753c442aa2903b8f,18,88067,1784109191.3935065,1784109219.9950526,1784109219.9950526,200,27453.0,338.0,,response,,,28.601546049118042,,,False,0.1573777198791504,738.0,True,False,False,1,False,,1,root,2,17549,0.19926873857404023,,,,,,,,,,,,,
6ab5efbd-cee5-44a0-9e04-7a5dddf7b3c6,astropy__astropy-7746,astropy__astropy-7746,5218737fd66feb458bee93bdcdad695f1b59545c10c12cdd753c442aa2903b8f,agentic,header,9,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,e0cf12bd3c5dcc17df52d2d483c4a2cabef4dedd09d3e79f1ba666d8e73ac83b,e46d0ff90d95004c50cbc35ee1c7e966c108bdac00b3043febf5aaf1ff65fcb7,5218737fd66feb458bee93bdcdad695f1b59545c10c12cdd753c442aa2903b8f,20,90900,1784109220.1079793,1784109243.9885905,1784109243.9885905,200,28140.0,424.0,,response,,,23.880611181259155,,,False,0.11292672157287598,687.0,True,False,False,1,False,,1,root,2,17549,0.19305830583058306,,,,,,,,,,,,,
9e7c2de6-543d-420c-9422-fd1653cfc7ac,astropy__astropy-7746,astropy__astropy-7746,5218737fd66feb458bee93bdcdad695f1b59545c10c12cdd753c442aa2903b8f,agentic,header,10,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,c3dee161ee302ff4677d0f6bda02c75668d2e3aaef2f1d68fbe2c400220989e8,042178699f370b9e2c5cb7b43983383310afca0aa3005df8ce8fe92cf1fd3dbb,5218737fd66feb458bee93bdcdad695f1b59545c10c12cdd753c442aa2903b8f,22,93982,1784109244.136204,1784109266.9739602,1784109266.9739602,200,28860.0,321.0,,response,,,22.837756156921387,,,False,0.147613525390625,720.0,True,False,False,1,False,,1,root,2,17549,0.18672724564278267,,,,,,,,,,,,,
5364496d-da35-4a7a-8288-fc60fa327fda,astropy__astropy-7746,astropy__astropy-7746,5218737fd66feb458bee93bdcdad695f1b59545c10c12cdd753c442aa2903b8f,agentic,header,11,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,35f341686ce98b3405685aa9f99bc58f964ec7754b3fa5ad74e677cbccb15596,d6242f8cd7312c23e071ddaef8a558adbdab05a8533c6912dbc45947289a7b4c,5218737fd66feb458bee93bdcdad695f1b59545c10c12cdd753c442aa2903b8f,24,103646,1784109268.778461,1784109289.313033,1784109289.313033,200,31457.0,368.0,,response,,,20.5345721244812,,,False,1.8045008182525635,2597.0,True,False,False,1,False,,1,root,2,17549,0.16931671265654247,,,,,,,,,,,,,
eaccc9b9-8278-4d26-91ee-4110939c7075,astropy__astropy-7746,astropy__astropy-7746,5218737fd66feb458bee93bdcdad695f1b59545c10c12cdd753c442aa2903b8f,agentic,header,12,proxy,Qwen/Qwen3-32B-FP8,False,/v1/chat/completions,4c7985b23201395ebd7efb680dda64fb5ffd421081446f11730475f4a70b15e9,2e2a8a7fbb0fb71f12f59b83e0b86486853756a87cd9fd2283132263a5126308,5218737fd66feb458bee93bdcdad695f1b59545c10c12cdd753c442aa2903b8f,26,106504,1784109289.4738228,1784109308.599566,1784109308.599566,200,32117.0,342.0,,response,,,19.12574315071106,,,False,0.16078972816467285,660.0,True,False,False,1,False,,1,root,2,17549,0.16477315405994142,,,,,,,,,,,,,
